City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
369,manicore,-5.8092,-61.3003,296.95,97,100,1.18,BR,1677812806
370,svetlaya,46.5389,138.3297,270.63,48,98,1.55,RU,1677812807
371,kodinsk,58.6881,99.1844,274.84,93,100,5.35,RU,1677812807
372,aanekoski,62.6946,25.818,270.97,82,48,4.28,FI,1677812807
373,kalaleh,37.3807,55.4916,282.34,66,100,1.53,IR,1677812808
374,klyuchi,52.2667,79.1667,271.7,97,100,3.02,RU,1677812808
375,beian,63.6559,9.5683,278.71,93,75,12.35,NO,1677812809
376,gigmoto,13.7796,124.39,297.83,85,100,8.1,PH,1677812809
377,sojat,25.9167,73.6667,296.61,27,1,2.58,IN,1677812809
378,kannangad,12.3081,75.1063,299.22,33,15,1.91,IN,1677812810
379,monchegorsk,67.9397,32.8739,263.92,98,97,1.13,RU,1677812810
380,okhotsk,59.3833,143.3,250.56,69,5,3.89,RU,1677812810
381,caudry,50.1249,3.4119,271.17,95,0,3.96,FR,1677812811
382,mocuba,-16.8392,36.9856,295.08,97,100,1.8,MZ,1677812811
383,chapais,49.7834,-74.8492,251.15,100,59,1.76,CA,1677812811
384,arawa,-6.2132,155.5367,300.96,87,100,1.64,PG,1677812812
385,matara,5.9485,80.5353,299.52,70,68,3.41,LK,1677812798
386,cervo,43.6702,-7.4101,279.07,82,27,2.28,ES,1677812812
387,goderich,43.7501,-81.7165,273.66,83,100,3.61,CA,1677812813
388,vagur,61.4732,-6.8119,280.18,80,100,6.2,FO,1677812813
389,lorengau,-2.0226,147.2712,300.3,83,100,3.44,PG,1677812815
390,price,39.5994,-110.8107,271.74,46,0,4.12,US,1677812815
391,college,64.8569,-147.8028,261.6,78,100,1.54,US,1677812737
392,nishihara,26.1842,127.7558,291.18,50,75,5.14,JP,1677812816
393,puerto madero,14.7208,-92.4215,298.26,100,0,0.0,MX,1677812816
394,sokolovyy,51.5686,45.8331,268.46,75,100,0.45,RU,1677812817
395,kudat,6.8837,116.8477,299.59,85,87,6.8,MY,1677812817
396,kristiansund,63.1115,7.732,278.51,75,100,9.77,NO,1677812817
397,ndjole,-0.1783,10.7649,297.37,97,100,0.79,GA,1677812818
398,agadez,19.75,10.25,295.6,11,0,3.51,NE,1677812818
399,at-bashi,41.1702,75.8106,261.04,60,16,0.93,KG,1677812818
400,quthing,-30.4,27.7003,288.41,69,46,0.57,LS,1677812819
401,samana,19.2056,-69.3369,295.72,78,0,3.51,DO,1677812819
402,cap malheureux,-19.9842,57.6142,298.41,79,100,2.41,MU,1677812820
403,vila franca do campo,37.7167,-25.4333,290.38,98,100,4.74,PT,1677812820
404,diapaga,12.0708,1.7889,299.56,14,20,3.25,BF,1677812787
405,vaitape,-16.5167,-151.75,301.3,68,10,2.39,PF,1677812530
406,krasnoarmeysk,51.0239,45.6969,266.99,92,100,6.5,RU,1677812824
407,patan,27.6667,85.3333,289.36,72,20,0.0,NP,1677812825
408,charters towers,-20.1,146.2667,305.61,38,21,1.95,AU,1677812825
409,mount pleasant,32.7941,-79.8626,292.23,95,100,0.45,US,1677812803
410,plettenberg bay,-34.0527,23.3716,293.89,70,3,0.86,ZA,1677812826
411,key west,24.5557,-81.7826,299.15,75,0,5.66,US,1677812753
412,broken hill,-31.95,141.4333,299.55,28,0,5.37,AU,1677812827
413,cabra,37.4725,-4.4421,276.86,54,5,1.0,ES,1677812828
414,sampit,-2.5333,112.95,303.11,61,100,1.0,ID,1677812829
415,homer,59.6425,-151.5483,271.09,43,0,4.12,US,1677812829
416,santa maria,-29.6842,-53.8069,296.76,83,0,3.09,BR,1677812587
417,rognan,67.0953,15.3878,274.23,97,100,1.14,NO,1677812831
418,kyaka,-1.2522,31.4203,289.21,95,33,0.34,TZ,1677812832
419,tadine,-21.55,167.8833,299.35,86,100,6.35,NC,1677812832
420,baghdad,33.3406,44.4009,286.1,50,0,4.12,IQ,1677812708
421,sao filipe,14.8961,-24.4956,296.43,69,100,2.01,CV,1677812833
422,changping,40.2186,116.2197,285.95,12,18,2.6,CN,1677812833
423,baculin,7.4525,126.5842,301.3,67,94,6.26,PH,1677812834
424,chengde,40.9725,117.9361,282.64,23,1,1.24,CN,1677812835
425,maniitsoq,65.4167,-52.9,269.61,75,6,4.72,GL,1677812835
426,longyearbyen,78.2186,15.6401,266.06,86,100,15.43,SJ,1677812836
427,senekal,-28.3197,27.6208,288.41,73,30,1.79,ZA,1677812837
428,aleksandrovskiy zavod,50.9237,117.9374,270.43,92,65,1.95,RU,1677812838
429,arkhipo-osipovka,44.37,38.52,274.99,77,58,2.47,RU,1677812839
430,ust-tsilma,65.441,52.1498,255.12,98,100,2.19,RU,1677812839
431,goure,13.9835,10.2704,297.48,14,22,3.89,NE,1677812839
432,salalah,17.0151,54.0924,295.2,46,0,1.03,OM,1677812752
433,saint-pierre,-21.3393,55.4781,299.21,69,0,3.09,RE,1677812840
434,zyryanka,65.75,150.85,246.22,86,73,4.26,RU,1677812841
435,zanjan,36.6736,48.4787,277.08,68,49,2.57,IR,1677812841
436,buraydah,26.326,43.975,293.16,37,71,4.79,SA,1677812814
437,caravelas,-17.7125,-39.2481,296.82,89,0,1.73,BR,1677812842
438,luba,3.4568,8.5547,300.41,84,67,3.09,GQ,1677812843
439,balkhash,46.844,74.9804,276.49,75,0,4.0,KZ,1677812844
440,bintulu,3.1667,113.0333,301.62,75,100,1.33,MY,1677812845
441,masterton,-40.9597,175.6575,294.75,52,13,2.31,NZ,1677812845
442,emba,48.8264,58.1442,260.53,99,100,4.34,KZ,1677812846
443,gbadolite,4.2833,21.0167,291.68,87,72,0.64,CD,1677812847
444,urucara,-2.5364,-57.76,296.51,98,97,1.07,BR,1677812847
445,gambela,8.25,34.5833,299.59,31,7,1.75,ET,1677812848
446,abu samrah,35.3029,37.1841,290.19,38,90,4.47,SY,1677812849
447,grindavik,63.8424,-22.4338,277.41,100,75,2.06,IS,1677812849
448,bridgetown,13.1,-59.6167,296.42,88,75,3.09,BB,1677812707
449,aksha,50.2814,113.2867,275.92,47,13,2.45,RU,1677812851
450,elat,29.5581,34.9482,291.06,52,0,1.54,IL,1677812852
451,buala,-8.145,159.5921,300.76,84,100,4.97,SB,1677812852
452,bilibino,68.0546,166.4372,242.92,92,100,1.19,RU,1677812853
453,dolores,-36.3132,-57.6792,293.17,86,3,4.77,AR,1677812853
454,atlantic city,39.3643,-74.4229,282.6,63,0,4.12,US,1677812573
455,oranjemund,-28.55,16.4333,290.12,86,48,1.57,NA,1677812854
456,radford,37.1318,-80.5764,285.82,80,0,0.45,US,1677812854
457,nantucket,41.2835,-70.0995,278.23,74,0,8.23,US,1677812855
458,heerhugowaard,52.6714,4.8486,276.49,75,5,0.45,NL,1677812856
459,vila velha,-20.3297,-40.2925,298.12,90,20,2.06,BR,1677812657
460,rio gallegos,-51.6226,-69.2181,280.18,65,0,10.8,AR,1677812855
461,mahajanga,-15.7167,46.3167,297.16,100,20,2.06,MG,1677812722
462,fuerte olimpo,-21.0415,-57.8738,298.18,78,97,0.74,PY,1677812858
463,molnlycke,57.6589,12.1179,271.79,100,100,2.57,SE,1677812859
464,abha,18.2164,42.5053,284.29,66,0,0.0,SA,1677812860
465,carndonagh,55.25,-7.2667,278.8,68,100,2.1,IE,1677812860
466,shimoda,34.6667,138.95,282.1,59,99,2.69,JP,1677812860
467,necochea,-38.5473,-58.7368,288.46,75,4,4.93,AR,1677812861
468,rocha,-34.4833,-54.3333,296.16,69,12,3.0,UY,1677812726
469,pevek,69.7008,170.3133,244.17,91,100,1.88,RU,1677812861
470,artyom,40.4723,50.333,279.23,75,99,3.94,AZ,1677812862
471,yar-sale,66.8333,70.8333,256.89,94,100,6.41,RU,1677812862
472,taonan,45.3333,122.7833,276.53,31,5,1.48,CN,1677812863
473,kankan,10.3854,-9.3057,298.01,21,14,1.88,GN,1677812863
474,pagouria,41.0291,25.3184,280.53,78,99,1.86,GR,1677812863
475,clyde river,70.4692,-68.5914,245.28,63,40,6.17,CA,1677812604
476,thinadhoo,0.5333,72.9333,300.04,80,72,3.92,MV,1677812864
477,mont-dore,-22.2833,166.5833,304.14,99,98,5.57,NC,1677812864
478,labuan,5.2767,115.2417,300.46,74,87,1.04,MY,1677812865
479,enumclaw,47.2043,-121.9915,277.6,87,100,1.79,US,1677812865
480,boa vista,2.8197,-60.6733,298.14,78,75,5.66,BR,1677812866
481,madang,-5.2246,145.7966,300.14,78,100,3.73,PG,1677812866
482,dunedin,-45.8742,170.5036,293.98,62,5,3.0,NZ,1677812682
483,akropong,5.9746,-0.0854,297.14,81,63,2.9,GH,1677812867
484,novovorontsovka,47.5004,33.9175,273.1,68,27,3.11,UA,1677812868
485,itamaraca,-7.7478,-34.8256,301.18,79,25,4.12,BR,1677812868
486,cam ranh,11.9214,109.1591,300.13,57,20,6.69,VN,1677812868
487,vetovo,43.7,26.2667,277.28,75,100,1.5,BG,1677812869
488,kingaroy,-26.5333,151.8333,302.37,42,99,4.33,AU,1677812869
489,baykit,61.67,96.37,269.6,91,87,3.57,RU,1677812869
490,santa rosa,14.3122,121.1114,303.16,57,51,8.55,PH,1677812527
491,shakhtinsk,49.71,72.5872,268.85,95,100,3.0,KZ,1677812870
492,neiafu,-18.65,-173.9833,303.53,79,75,3.6,TO,1677812870
493,adrar,20.5022,-10.0711,291.06,23,0,4.47,MR,1677812871
494,champerico,14.3,-91.9167,298.81,75,1,3.83,GT,1677812871
495,puerto narino,-3.7703,-70.3831,296.67,98,100,1.02,CO,1677812871
496,obihiro,42.9172,143.2044,275.25,48,66,2.53,JP,1677812872
497,kavaratti,10.5669,72.642,300.6,71,16,3.08,IN,1677812872
498,kosovo polje,42.6394,21.0961,279.14,91,75,3.09,XK,1677812873
499,bitung,1.4451,125.1824,300.62,70,100,4.03,ID,1677812874
500,praia da vitoria,38.7333,-27.0667,288.57,92,100,3.99,PT,1677812874
501,kontagora,10.3999,5.4695,298.41,61,1,1.93,NG,1677812875
502,wilmington,34.2257,-77.9447,292.56,82,100,3.09,US,1677812686
503,tubuala,9.5167,-79.0333,298.67,85,35,5.12,PA,1677812875
504,hobyo,5.3505,48.5268,299.45,70,51,8.74,SO,1677812876
505,bereda,43.2686,-7.5406,272.91,100,85,0.91,ES,1677812876
506,fort pierce,27.4467,-80.3256,297.62,79,0,3.09,US,1677812589
507,urumqi,43.801,87.6005,263.68,93,20,1.0,CN,1677812876
508,mareeba,-17.0,145.4333,302.31,39,42,2.21,AU,1677812877
509,teya,60.3778,92.6267,269.21,87,93,5.33,RU,1677812877
510,bage,-31.3314,-54.1069,294.03,88,0,2.57,BR,1677812877
511,scarborough,54.2797,-0.4044,276.92,87,100,3.7,GB,1677812620
512,guiratinga,-16.3494,-53.7583,295.17,87,75,0.84,BR,1677812878
513,talara,-4.5772,-81.2719,298.17,80,57,4.28,PE,1677812879
514,windhoek,-22.5594,17.0832,289.5,55,77,2.14,NA,1677812820
515,dzilam gonzalez,21.2833,-88.9333,298.76,65,0,5.55,MX,1677812879
516,shubarkuduk,49.1447,56.4872,262.41,95,92,4.85,KZ,1677812880
517,nara,34.6851,135.8049,285.09,27,7,2.18,JP,1677812881
518,lithgow,-33.4833,150.15,297.44,41,24,3.77,AU,1677812881
519,mount isa,-20.7333,139.5,295.02,83,75,3.6,AU,1677812881
520,alihe,50.5667,123.7167,270.89,68,37,1.08,CN,1677812882
521,catanduva,-21.1378,-48.9728,295.68,80,16,1.41,BR,1677812882
522,mtinko,-4.55,34.85,289.38,90,100,0.92,TZ,1677812883
523,quatre cocos,-20.2078,57.7625,298.2,80,100,1.23,MU,1677812884
524,pakxe,15.1167,105.7833,301.59,42,46,1.84,LA,1677812884
525,novovarshavka,54.1721,74.6946,262.1,90,68,4.23,RU,1677812885
526,korla,41.7597,86.1469,278.55,45,8,1.51,CN,1677812885
527,baikingon,8.4722,124.5536,299.55,77,99,2.24,PH,1677812886
528,sao gabriel,-30.3364,-54.32,294.85,89,100,3.25,BR,1677812887
529,honiara,-9.4333,159.95,303.15,64,99,5.75,SB,1677812887
530,redmond,47.674,-122.1215,279.14,84,100,1.34,US,1677812888
531,vila do maio,15.1333,-23.2167,295.59,79,100,6.76,CV,1677812888
532,diofior,14.1833,-16.6667,296.48,23,1,4.63,SN,1677812889
533,gold coast,-28.0,153.4333,304.51,75,100,8.75,AU,1677812772
534,yima,34.7381,111.8839,288.09,25,30,5.49,CN,1677812890
535,progreso,21.2833,-89.6667,301.54,53,0,6.8,MX,1677812890
536,tazovskiy,67.4667,78.7,263.1,94,100,6.95,RU,1677812891
537,la orilla,17.9833,-102.2333,298.32,76,86,4.24,MX,1677812892
538,tuatapere,-46.1333,167.6833,288.6,86,100,3.56,NZ,1677812892
539,yasothon,15.75,104.1333,302.61,38,18,7.4,TH,1677812893
540,lincoln,40.8,-96.667,274.89,79,0,1.54,US,1677812252
541,pryazha,61.6926,33.6216,266.15,99,100,1.49,RU,1677812894
542,ouricuri,-7.8825,-40.0817,299.21,50,98,2.82,BR,1677812895
543,port keats,-14.25,129.55,301.91,67,25,5.71,AU,1677812895
544,atakpame,7.5333,1.1333,297.17,85,31,1.79,TG,1677812896
545,abbeville,50.1,1.8333,275.13,94,0,3.23,FR,1677812896
546,bonthe,7.5264,-12.505,297.06,93,2,1.97,SL,1677812897
547,sambava,-14.2667,50.1667,296.73,89,50,1.63,MG,1677812897
548,mega,4.05,38.3,290.04,51,93,4.99,ET,1677812898
549,witzenhausen,51.3333,9.8667,273.41,97,6,0.9,DE,1677812898
550,meridian,43.6121,-116.3915,276.62,66,100,5.14,US,1677812727
551,santa cruz,-17.8,-63.1667,295.85,100,75,1.54,BO,1677812737
552,rigaud,45.4793,-74.3024,266.72,84,62,4.21,CA,1677812899
553,muzhi,65.3667,64.6667,249.12,91,97,1.92,RU,1677812900
554,mezen,65.8522,44.24,246.13,100,100,1.22,RU,1677812901
555,kinsale,51.7075,-8.5306,277.8,75,75,2.57,IE,1677812901
556,borsa,47.6553,24.6633,273.29,94,69,0.38,RO,1677812902
557,orchard homes,46.8633,-114.0484,275.59,83,100,7.2,US,1677812670
558,aitape,-3.1374,142.3475,299.47,87,100,3.19,PG,1677812903
559,gamba,-2.65,10.0,298.62,86,89,3.14,GA,1677812903
560,barugo,11.3242,124.7383,300.83,65,98,3.83,PH,1677812904
561,norman wells,65.282,-126.8329,249.83,97,100,3.45,CA,1677812905
562,tobe,33.7447,132.7901,282.48,38,0,3.03,JP,1677812905
563,cockburn town,21.4612,-71.1419,297.79,65,0,8.28,TC,1677812906
